codes,smr
E01016970,0.632098929
E01016971,0.706262773
E01016972,0.578325151
E01016973,1.41478503
E01016974,1.281271726
E01016975,1.959587061
E01016976,1.167798195
E01016977,1.078610446
E01016978,1.914352769
E01016979,1.186294264
E01016980,1.057050087
E01016981,1.51499023
E01016982,1.314515356
E01016983,1.322040217
E01016984,0.376707432
E01016985,1.338009984
E01016986,1.911169725
E01016987,1.460794351
E01016988,1.658066954
E01016989,1.199932507
E01016990,0.973924512
E01016991,1.83865547
E01016992,1.006237164
E01016993,2.157955402
E01016994,1.665740866
E01016995,0.865799606
E01016996,1.066012433
E01016997,1.290064624
E01016998,0.906188515
E01016999,0.58102126
E01017000,1.299071292
E01017001,0.733148882
E01017002,1.336541567
E01017003,0.650539929
E01017004,1.454644762
E01017005,0.954497074
E01017006,1.441281397
E01017007,1.057408373
E01017008,0.724322779
E01017009,0.557030108
E01017010,0.798932723
E01017011,1.809395532
E01017012,1.530217313
E01017013,1.233699665
E01017014,0.795710981
E01017015,2.419305812
E01017016,1.759130955
E01017017,1.523716973
E01017018,1.249078864
E01017019,2.534501484
E01017020,1.441426878
E01017021,1.899569848
E01017022,1.231291571
E01017023,1.713189551
E01017024,1.369368559
E01017025,1.204340633
E01017026,1.241785488
E01017027,0.720775987
E01017028,1.720371515
E01017029,1.422651246
E01017030,1.370368358
E01017031,1.678642857
E01017032,1.254614733
E01017034,1.623841704
E01017035,2.926700217
E01017036,2.642393352
E01017037,1.945754463
E01017038,2.505450185
E01017039,2.630051865
E01017040,2.914613577
E01017041,0.457182314
E01017042,0.998570832
E01017043,1.139094252
E01017044,2.071959389
E01017045,1.375537063
E01017046,0.89289658
E01017047,1.237326742
E01017048,0.971187412
E01017049,0.684602309
E01017050,1.225567517
E01017051,1.536507064
E01017052,2.090622938
E01017053,2.038698548
E01017054,1.612510007
E01017055,1.404045112
E01017056,0.782222782
E01017057,0.705979465
E01017058,2.297068258
E01017059,1.279010126
E01017060,0.98122101
E01017061,0.998857806
E01017062,0.856061151
E01017063,0.647874761
E01017064,1.163526091
E01017066,1.300653583
E01017067,1.909264048
E01017068,1.516194093
E01017069,1.11689811
E01017070,0.876438388
E01017071,2.355011101
E01017072,1.525140736
E01017073,1.055602807
E01017074,1.473146837
E01017075,0.628526339
E01017076,1.930130807
E01017077,2.39411174
E01017078,1.378773433
E01017079,2.107778171
E01017080,1.440038047
E01017081,1.572559098
E01017082,1.468942228
E01017083,1.491156662
E01017084,1.18421143
E01017085,1.784723575
E01017086,1.144253551
E01017087,1.38684362
E01017088,2.301690371
E01017089,1.52640985
E01017090,1.381001905
E01017091,1.840128809
E01017092,1.390996018
E01017093,2.122445642
E01017094,1.027203352
E01017095,1.459065564
E01017096,1.860798726
E01017097,1.189054833
E01017098,2.190696962
E01017099,1.209141951
E01017100,1.628962862
E01017101,1.123160525
E01017102,1.767929252
E01017103,1.545928236
E01017104,1.376864432
E01017105,0.766599009
E01017106,0.963067183
E01017107,1.386410364
E01017108,1.465673629
E01017109,1.909254366
E01017110,1.028129393
E01017111,0.94591562
E01017112,2.017620553
E01017113,1.697920638
E01017114,0.755639625
E01017115,2.077733713
E01017116,1.438976758
E01017117,1.740959369
E01017118,2.313375732
E01017119,2.683281418
E01017120,1.900450891
E01017121,1.63124078
E01017122,1.237631271
E01017123,1.556416507
E01017124,0.901787095
E01017125,1.661619086
E01017126,1.237570188
E01017127,1.118056951
E01017128,1.166447758
E01017129,1.340504659
E01017130,1.98166442
E01017131,0.878608277
E01017132,1.590781204
E01017133,2.312337955
E01017135,1.17424352
E01017136,0.990211741
E01017137,1.023897792
E01017138,1.053454388
E01017139,1.503662629
E01017140,1.274193371
E01017142,1.269904253
E01017144,1.77600554
E01017145,0.710696867
E01017146,1.018905212
E01017147,0.916814138
E01017148,0.992883811
E01017149,1.393284078
E01017150,1.524629026
E01017151,0.772731027
E01017152,1.161658194
E01017153,2.197033781
E01017154,2.315335556
E01017155,1.975799411
E01017156,1.994617562
E01017157,1.492198448
E01017158,1.421756868
E01017159,0.856800801
E01017160,1.485220227
E01017162,0.71337076
E01017163,1.869984349
E01017164,1.029174696
E01017165,2.680112966
E01017166,2.644076651
E01017167,1.233558814
E01017168,0.913719535
E01017169,1.39085963
E01017170,2.102516399
E01017171,2.598721814
E01017172,1.7376501
E01017173,1.097985776
E01017174,1.616884044
E01017175,1.185238113
E01017176,2.044977175
E01017177,1.005459357
E01017178,1.626977282
E01017179,1.97433405
E01017180,1.01236518
E01017181,2.066669135
E01017182,2.168064035
E01017183,1.705595824
E01017184,1.569654873
E01017185,0.837882653
E01017186,2.178693197
E01017187,1.982262379
E01017188,2.560527446
E01017189,1.591674825
E01017190,0.897635026
E01017191,1.259140495
E01017192,0.913998798
E01017193,1.770978906
E01017194,2.781976976
E01017195,2.027842825
E01017196,1.27068159
E01017197,1.179885352
E01017198,2.449243259
E01017199,1.731538143
E01017200,1.556943914
E01017201,1.180126987
E01017202,2.344618263
E01017203,0.917295266
E01017204,1.803045261
E01017205,2.013335281
E01017206,1.015533576
E01017207,1.786201659
E01017208,1.953878677
E01017209,1.487177206
E01017210,2.237852846
E01017211,2.642102736
E01017212,1.767408207
E01017213,1.948854423
E01017214,1.363621302
E01017215,1.780280461
E01017216,2.49983506
E01017217,1.901566968
E01017218,1.652022561
E01017219,1.954481268
E01017220,1.503788395
E01017221,1.553907648
E01017222,1.172967454
E01017223,1.398807566
E01017224,1.298456105
E01017225,1.315906447
E01017226,1.079283361
E01017227,1.765008102
E01017228,1.732951338
E01017231,1.005601395
E01017232,1.080428057
E01017233,1.530443137
E01017234,1.340243326
E01017235,1.622712944
E01017236,1.502741416
E01017237,2.424771009
E01017238,1.412995891
E01017239,1.38534598
E01017240,1.462447845
E01017241,2.753418764
E01017242,1.585846789
E01017243,1.551111576
E01017244,2.407226481
E01017245,1.403270514
E01017246,1.557677926
E01017247,1.236273619
E01017248,0.939235191
E01017249,1.574178719
E01017250,2.378982122
E01017251,2.775920912
E01017252,1.221013367
E01017253,1.513434096
E01017254,1.579565869
E01017255,1.570174558
E01017256,1.356316063
E01017257,1.322967633
E01017258,1.233171281
E01017259,1.217470667
E01017260,1.43455669
E01017261,1.539093597
E01017262,1.587802889
E01017263,1.966653302
E01017264,0.885882811
E01017265,2.15596662
E01017266,1.382262203
E01017267,1.158235633
E01017270,1.406513526
E01017271,1.271412825
E01017272,2.224885977
E01017273,1.900839106
E01017274,1.872599001
E01017275,1.832682709
E01017276,1.501679179
E01017277,1.536030937
E01017278,2.292134451
E01017279,1.472099722
E01017280,1.743013896
E01017281,2.096823336
E01017282,0.849044542
E01017283,0.803203123
E01017284,0.80318424
E01017285,1.033078446
E01017286,1.201095689
E01017287,1.13039264
E01017288,0.300930877
E01017289,0.687327048
E01017290,1.37052632
E01017291,1.083253505
E01017292,1.017187239
E01017293,0.763378103
E01017294,0.801154988
E01017295,1.002724587
E01017296,0.567486361
E01017297,0.961635108
E01017298,1.299178094
E01017299,1.566376739
E01017300,1.109123344
E01017301,1.340780198
E01017302,1.138191609
E01017303,0.977745669
E01017304,1.388170588
E01017305,1.431441325
E01017306,1.209031907
E01017307,0.772842168
E01017308,0.994418219
E01017309,1.563952995
E01017310,0.990634701
E01017311,1.240121045
E01017312,2.08384791
E01017315,1.856168692
E01017316,1.349493156
E01017317,0.950629998
E01017318,1.092597901
E01017319,1.003806668
E01017320,0.575034748
E01017321,1.134875866
E01017322,1.895984507
E01017323,0.552331323
E01017324,0.376938733
E01017325,1.293338301
E01017326,1.109172612
E01017327,1.42777875
E01017328,1.741215236
E01017329,0.972949706
E01017331,1.432752005
E01017332,1.755413297
E01017333,0.876362743
E01017334,0.780074521
E01017335,2.081732911
E01017336,1.629291423
E01017337,1.478188187
E01017338,1.016516033
E01017339,1.35905758
E01017340,1.340050392
E01017341,1.339596014
E01017342,1.548140393
E01017343,1.39463812
E01017344,1.080459673
E01017345,1.134673121
E01017346,0.777157904
E01017347,1.637593478
E01017348,2.030148366
E01017349,1.744561912
E01017350,1.127093328
E01017351,0.786069725
E01017352,0.690142075
E01017353,0.214567387
E01017354,1.066822704
E01017355,0.782230723
E01017356,1.413344519
E01017357,1.198868388
E01017358,1.048864929
E01017359,1.671548838
E01017360,1.567740264
E01017361,1.067868075
E01017362,1.449445801
E01017363,1.363344486
E01017364,1.421333416
E01017365,0.622431075
E01017366,1.123657874
E01017367,1.216418014
E01017368,0.9150834
E01017369,1.166185826
E01017370,0.901194119
E01017371,0.623457662
E01017372,0.663418011
E01017373,0.864601833
E01017374,1.078897488
E01017375,0.743272586
E01017376,1.23143598
E01017377,1.33313786
E01017378,1.336561471
E01017379,0.698010224
E01017380,0.576647685
E01017381,0.640607488
E01017382,1.302341204
E01017383,0.863033361
E01017384,1.401970241
E01017385,1.168098484
E01017386,1.316412777
E01017387,0.732921653
E01017388,1.431335092
E01017389,0.615948295
E01017390,0.957877358
E01017391,0.34706879
E01017392,0.424960145
E01017393,1.024774098
E01017394,0.715498771
E01017397,0.544149363
E01017398,0.816866893
E01017399,0.459361265
E01017400,1.649771801
E01017401,0.891815329
E01017402,1.245622714
E01017403,1.040419193
E01017404,1.298032967
E01017405,1.306943594
E01017406,0.624344182
E01017407,0.709362781
E01017408,0.574997395
E01017409,0.67258187
E01017410,0.855677428
E01017411,0.679277412
E01017412,0.592432074
E01017413,1.212425053
E01017414,1.114271067
E01017415,1.087231644
E01017416,0.635349994
E01017417,0.36661925
E01017418,1.258226213
E01017419,0.980544539
E01017420,0.754068913
E01017421,0.504111884
E01017422,0.733781856
E01017423,1.088640964
E01017424,0.312551002
E01017425,1.252532785
E01017426,1.028322036
E01017427,1.090902907
E01017428,0.803270308
E01017429,0.542868732
E01017430,0.971645029
E01017431,1.240620059
E01017432,1.002081229
E01017433,1.6708026
E01017434,1.018226518
E01017435,0.973139077
E01017436,0.731789316
E01017437,0.698114085
E01017438,0.759177071
E01017439,0.570010035
E01017440,1.337693866
E01017441,0.982069276
E01017442,1.00433043
E01017443,1.056328546
E01017444,0.543792802
E01017445,1.417389433
E01017446,0.670029602
E01017447,1.025922256
E01017449,1.26452863
E01017450,0.740427012
E01017451,0.601487927
E01017452,1.220062297
E01017453,1.930502398
E01017454,1.644210031
E01017455,0.802374215
E01017456,0.415856607
E01017457,0.736871409
E01017458,0.883255189
E01017459,1.050411831
E01017460,0.62650396
E01017461,1.115669754
E01017462,0.627746633
E01017463,1.104648683
E01017464,0.909151662
E01017465,0.807635178
E01017466,1.842073604
E01017467,0.959381951
E01017468,1.054819552
E01017469,1.621583546
E01017470,1.330288604
E01017471,2.246845979
E01017472,1.367135846
E01017473,0.570887177
E01017474,1.318735242
E01017475,1.073456605
E01017476,0.866844043
E01017477,2.524791522
E01017478,1.32461447
E01017479,1.103106254
E01017480,1.095367446
E01017481,0.987493644
E01017482,1.284738625
E01017483,0.639473209
E01017484,2.278324081
E01017485,0.713754522
E01017486,0.90461184
E01017487,1.213837861
E01017488,0.870430696
E01017489,0.935714124
E01017490,1.236148083
E01017491,0.888645284
E01017492,1.619604618
E01017493,1.843105418
E01017495,1.19398978
E01017496,1.009840927
E01017497,1.41575173
E01017498,1.01616175
E01017499,1.371213266
E01017500,1.5779143
E01017501,1.867849602
E01017502,1.746732705
E01017503,0.800057318
E01017504,0.648953617
E01017505,1.291332139
E01017506,0.594260712
E01017507,1.20894798
E01017508,1.050266077
E01017509,1.149944987
E01017510,1.362896323
E01017511,0.663911206
E01017512,1.30727306
E01017513,1.129404647
E01017514,1.429528392
E01017515,1.294220287
E01017516,1.604412488
E01017517,0.708801003
E01017518,2.322306656
E01017519,1.036662938
E01017520,0.777184208
E01017521,0.824522096
E01017522,0.702270685
E01017523,1.103081317
E01017524,0.663152871
E01017525,0.761412812
E01017526,1.049728906
E01017527,1.299885244
E01017528,0.91909984
E01017529,0.991799714
E01017530,1.044572703
E01017531,1.664086737
E01017532,0.502691374
E01017533,1.236034078
E01017534,1.38015023
E01017535,0.65822716
E01017536,1.06514865
E01017537,1.85937694
E01017538,1.037863871
E01017539,1.87064138
E01017540,0.7944858
E01017541,0.552996184
E01017542,0.529519796
E01017543,0.911538504
E01017544,1.193120923
E01017545,0.728741253
E01017546,0.907783518
E01017547,0.375173444
E01017548,1.031887577
E01017549,1.003674665
E01017550,1.160866006
E01017551,0.753788892
E01017552,0.975122667
E01017553,1.23966733
E01017554,1.351875951
E01017555,1.911167322
E01017556,0.699799764
E01017557,1.697532268
E01017558,0.755648489
E01017559,0.564834097
E01017560,1.317760657
E01017561,0.889797274
E01017562,1.348847231
E01017563,0.606486124
E01017564,1.493665984
E01017565,1.472429542
E01017566,0.724215384
E01017567,1.492083042
E01017568,1.873647528
E01017569,1.413393783
E01017570,1.275627825
E01017571,0.633203079
E01017572,1.174066683
E01017573,1.870639312
E01017575,0.675899518
E01017576,1.307045188
E01017577,0.992117491
E01017578,1.553326689
E01017579,1.27838325
E01017580,1.129799872
E01017581,1.571915739
E01017582,1.53683603
E01017583,1.263829157
E01017584,1.340195849
E01017585,1.012066194
E01017586,1.819340998
E01017587,0.985206386
E01017588,1.181047608
E01017589,1.125161456
E01017590,1.047865207
E01017591,1.309793619
E01017592,1.449151295
E01017593,1.299820203
E01017594,1.399349849
E01017595,1.962454242
E01017596,1.831670954
E01017597,2.427069399
E01017598,0.895682538
E01017599,1.293779332
E01017600,0.932072511
E01017601,1.728421948
E01017602,1.971338108
E01017603,1.376323202
E01017604,0.801413819
E01017605,2.013534371
E01017606,0.851997911
E01017607,1.232678997
E01017608,2.008226957
E01017609,1.308864928
E01017610,0.792049534
E01017611,1.418548813
E01017612,0.759469559
E01017613,0.941914619
E01017614,0.643047362
E01017615,0.761440651
E01017616,0.910070307
E01017617,1.1324696
E01017618,2.516271186
E01017619,1.169557521
E01017620,1.190998761
E01017621,0.597493519
E01017622,1.248458
E01017623,0.743325305
E01017624,1.298971724
E01017625,1.008917404
E01017626,0.636555244
E01017627,0.846469882
E01017628,0.914840906
E01017629,0.540310653
E01017630,0.893335487
E01017631,0.808205462
E01017632,0.582484077
E01017634,0.218662871
E01017635,0.384310742
E01017636,0.625669091
E01017637,0.849314233
E01017638,0.523240815
E01017639,1.18398884
E01017640,0.26097684
E01017641,0.968212452
E01017642,0.424123095
E01017643,0.325063579
E01017644,1.547815864
E01017645,0.915705674
E01017646,1.620612999
E01017647,0.745806549
E01017648,0.265435814
E01017649,0.866819382
E01017650,0.502466001
E01017651,0.498029094
E01017652,0.501820392
E01017653,1.111069917
E01017654,1.570197637
E01017655,1.122282274
E01017657,0.388147509
E01017658,0.970473282
E01017659,1.077382105
E01017660,0.736626935
E01017661,0.970965841
E01017662,1.200090403
E01017663,1.340300054
E01017664,0.812560048
E01017665,1.187408446
E01017666,1.320440547
E01017667,1.221322016
E01017668,1.031276443
E01017669,1.140082277
E01017670,1.145881279
E01017671,0.866964854
E01017672,0.73744637
E01017673,0.825664801
E01017674,0.620302364
E01017675,0.925231133
E01017676,1.308930687
E01017677,0.669666669
E01017678,1.070641174
E01017679,0.78490089
E01017680,1.797521665
E01017681,0.803458008
E01017682,0.467878136
E01017683,0.939274394
